ID,Year,Month,Day,Type,Dead,Dead Perpetrator,Injured,Injured Perpetrator,Country,City,Perpetrator
2782,2018,12,24,ambush,14,,1,, Nigeria,Damaturu,Boko Haram
2783,2018,12,24,shooting,14,,1,, Nigeria,Damaturu,Boko Haram
2784,2018,12,24,bombing,0,,0,, México,Ecatepec,Individualistas Tendiendo a lo Salvaje
2785,2018,12,25,bombing,2,,13,, Somalia,Baidoa,Al-Shabaab (suspected)
2786,2018,12,25,shooting,3,,0,, Afghanistan,Gurziwan District,Taliban
2787,2018,12,25,attempted bombing,0,,0,, Brazil,Brasília,Sociedade Secreta Silvestre
2788,2018,12,25,kidnapping,0,,20,, Iraq,Kirkuk,Islamic State
2789,2018,12,25,suicide bombing,3,1,2,, Afghanistan,Kandahar,Taliban (suspected)
2790,2018,12,25,car bombing,2,,11,, Iraq,Tal Afar,Islamic State
2791,2018,12,25,suicide bombing,3,4,10,, Libya,Tripoli,Islamic State
2792,2018,12,25,shooting,3,4,10,, Libya,Tripoli,Islamic State
2793,2018,12,25,shooting,2,12,2,3, Afghanistan,Faryab Province,Taliban
2794,2018,12,25,bombing,0,,4,, Kenya,Mandera,Al-Shabaab
2795,2018,12,26,bombing,1,,5,, Thailand,Bacho District,Barisan Revolusi Nasional (suspected)
2796,2018,12,26,shooting,1,,5,, Thailand,Bacho District,Barisan Revolusi Nasional (suspected)
2797,2018,12,26,shooting,4,,Unknown,, Nigeria,Chibok,Boko Haram
2798,2018,12,26,shooting,Unknown,,Unknown,, Nigeria,Baga,Boko Haram
2799,2018,12,26,attack,Unknown,,Unknown,, Nigeria,Baga,Boko Haram
2800,2018,12,26,shooting,3,,4,, Afghanistan,Chimtal District,Taliban
2801,2018,12,26,shooting,1,,0,, Nigeria,Logo,Fulani herdsmen
2802,2018,12,26,shooting,7,,10,, Syria,Jabal al-Akrad,Rouse the Believers Operations Room
2803,2018,12,26,shooting,6,,4,, Afghanistan,Almar District,Taliban
2804,2018,12,26,shooting,0,,11,, Philippines,Moknayo,New People's Army
2805,2018,12,26,bombing,0,,11,, Philippines,Moknayo,New People's Army
2806,2018,12,27,shooting,2,,0,, Afghanistan,Gereshk District,Taliban
2807,2018,12,27,landmine,1,,3,, Afghanistan,Khan Abad District,Taliban
2808,2018,12,27,bombing,0,,2,, Greece,Athens,Iconoclastic Sect
2809,2018,12,27,shooting,7,,43,, Libya,Traghan,Chadian militants
2810,2018,12,27,shooting,10,,0,, Nigeria,Baga,Boko Haram
2811,2018,12,27,bombing,10,,3,, Burkina Faso,Sourou Province,Jama'at Nasr al-Islam wal Muslimin
2812,2018,12,27,ambush,10,,3,, Burkina Faso,Sourou Province,Jama'at Nasr al-Islam wal Muslimin
2813,2018,12,28,vehicular attack,0,,0,, Spain,Barcelona,Islamist (suspected)
2814,2018,12,28,shooting,5,,0,, Nigeria,Barkin Ladi,Fulani herdsmen
2815,2018,12,28,bombing,4,,0,, Syria,Manbij,Islamic State
2816,2018,12,28,bombing,2,,2,, Somalia,Beledweyne,Al-Shabaab (suspected)
2817,2018,12,28,bombing,4,,12,, Egypt,Giza,Unknown
2818,2018,12,28,bombings,5,,5,, Iraq,Mosul,Unknown
2819,2018,12,28,killing,5,,5,, Iraq,Mosul,Unknown
2820,2018,12,28,bombing,0,,4,, Thailand,Si Sakhon District,Insurgents (suspected)
2821,2018,12,28,grenade attack,0,,0,, India,Jammu,Lashkar-e-Taiba (suspected)
2822,2018,12,28,shooting,2,,0,, Iraq,Khanaqin,Islamic State
2823,2018,12,28,shooting,9,,5,, Syria,Deir ez-Zor Governorate,Islamic State
2824,2018,12,28,bombing,6,,0,, Afghanistan,Shirin Tagab District,Taliban
2825,2018,12,28,bombing,2,,1,, Pakistan,Mohmand District,Hizbul Ahrar
2826,2018,12,29,bombings,0,,0,, Thailand,Si Sakhon District and Chanae District,Barisan Revolusi Nasional (Suspected)
2827,2018,12,29,shooting,1,,0,, Syria,Deir ez-Zor Governorate,Islamic State
2828,2018,12,29,targeted assassination,1,,0,, Syria,Deir ez-Zor Governorate,Islamic State
2829,2018,12,29,assassination,1,,0,, Cameroon,Bamenda,Ambazonia Separatist
2830,2018,12,29,shooting,1,,0,, Cameroon,Bamenda,Ambazonia Separatist
2831,2018,12,29,shooting,1,,3,, Thailand,Pattani Province,Insurgents (suspected)
2832,2018,12,29,ambush,1,,3,, Thailand,Pattani Province,Insurgents (suspected)
2833,2018,12,29,shooting,8,,0,, Somalia,Bay Region,Al-Shabaab
2834,2018,12,29,shooting,1,,0,, Colombia,San Calixto,ELN
2835,2018,12,29,arson,1,,0,, India,Aurangabad and Gadchiroli district,CPI
2836,2018,12,29,shooting,1,,0,, India,Aurangabad and Gadchiroli district,CPI
2837,2018,12,30,bombing,4,,3,, Afghanistan,Ghazni Province,Islamists (suspected)
2838,2018,12,30,arson,0,,0,, Chile,Carahue,Coordinadora Arauco Malleco
2839,2018,12,30,ambush,2,,2,, Mali,Koulikoro Cercle,Al-Qaeda in the Islamic Maghreb
2840,2018,12,30,shooting,2,,2,, Mali,Koulikoro Cercle,Al-Qaeda in the Islamic Maghreb
2841,2018,12,30,shooting,4,,0,, Syria,Deir ez-Zor Governorate,Islamic State (suspected)
2842,2018,12,31,car bombing,1,,3,, Afghanistan,Taluqan District,Taliban (suspected)
2843,2018,12,31,bombing,2,,28,, Philippines,Cotabato City,Islamic State
2844,2018,12,31,beheading,1,,2,, Indonesia,Parigi Moutong Regency,East Indonesia Mujahideen
2845,2018,12,31,shooting,1,,2,, Indonesia,Parigi Moutong Regency,East Indonesia Mujahideen
2846,2018,12,31,shooting,0,,1,, Peru,Echarate District,Sendero Luminoso
2847,2018,12,31,shooting,2,,2,, Iraq,Diyala Governorate,Islamic State
2848,2018,12,31,attempted bombing,0,,0,, Chile,Vitacura,Amigxs de la Pólvora-NANGU
2849,2018,12,31,shooting,1,,0,, Somalia,Mogadishu,Al-Shabaab
2850,2018,12,31,stabbing,0,,3,, United Kingdom,Manchester,Islamist (suspected)
2851,2019,1,1,mortar attack,0,,3,, Somalia,Mogadishu,Al-Shabaab
2852,2019,1,1,shootings,21,27,23,, Afghanistan,Nangarhar Province and Sar-e Pol Province,Taliban and Islamic State
2853,2019,1,1,shooting,37,,Several,, Mali,Mopti Region,Dozo Militants
2854,2019,1,1,arson,37,,Several,, Mali,Mopti Region,Dozo Militants
2855,2019,1,1,looting,37,,Several,, Mali,Mopti Region,Dozo Militants
2856,2019,1,1,shooting,3,,5,, Afghanistan,Ghazni Province,Taliban
2857,2019,1,1,shooting,49,,?,, Burkina Faso,Barsalogho Department,Jihadists and Mossi attackers
2858,2019,1,1,arson,49,,?,, Burkina Faso,Barsalogho Department,Jihadists and Mossi attackers
2859,2019,1,15,suicide bombing,21,5,28,, Kenya,Nairobi,Al-Shabaab
2860,2019,1,15,shootings,21,5,28,, Kenya,Nairobi,Al-Shabaab
2861,2019,1,15,hostage-taking,21,5,28,, Kenya,Nairobi,Al-Shabaab
2862,2019,1,16,suicide bombing,19,1,3,, Syria,Manbij,Islamic State
2863,2019,1,17,suicide car bombing,20,1,68,, Colombia,Bogotá,José Aldemar Rodríguez, aka Mocho Kiko (ELN)
2864,2019,1,21,suicide car bombing,36,3,58,, Afghanistan,Maidan Shar,Taliban
2865,2019,1,21,shooting,36,3,58,, Afghanistan,Maidan Shar,Taliban
2866,2019,1,27,bombings,22,,102,, Philippines,Jolo,Abu Sayyaf
2867,2019,1,29,suicide bombings,9,3,22,, Pakistan,Loralai,Tehrik-i-Taliban Pakistan
2868,2019,1,29,shooting,9,3,22,, Pakistan,Loralai,Tehrik-i-Taliban Pakistan
2869,2019,1,29,grenade attack,9,3,22,, Pakistan,Loralai,Tehrik-i-Taliban Pakistan
2870,2019,2,4,car bombing,11,,10,, Somalia,Mogadishu,Al-Shabaab
2871,2019,2,11,shooting,141,,Unknown,, Nigeria,Kajuru,Fulani gunmen (suspected) and Adara militia
2872,2019,2,13,suicide car bombing,27,1,13,, Iran,Sistan and Baluchestan Province,Jaish al-Adl
2873,2019,2,14,suicide car bombing,40,1,35,, India,Pulwama,Jaish-e-Mohammed
2874,2019,2,15,suicide bombing,32,1,0,, Afghanistan,Spin Boldak District,Taliban
2875,2019,2,15,shooting,32,1,0,, Afghanistan,Spin Boldak District,Taliban
2876,2019,2,15,looting,32,1,0,, Afghanistan,Spin Boldak District,Taliban
2877,2019,2,16,suicide bombings,8,3,15,, Nigeria,Maiduguri,Boko Haram
2878,2019,2,16,shooting,8,3,15,, Nigeria,Maiduguri,Boko Haram
2879,2019,2,16,shooting,11,7,4,, Egypt,North Sinai Governorate,Islamic State
2880,2019,2,17,shooting,6,,15,, Pakistan,Turbat,Baloch Raji Ajoi Sangar
2881,2019,2,22,hostage taking,0,,3,, Spain,Madrid,Free Joseon
2882,2019,2,22,knife attack,0,,3,, Spain,Madrid,Free Joseon
2883,2019,2,24,attempted hijacking,0,1,1,,Bangladesh,Bangladesh,Mohammed Polash Ahmed
2884,2019,2,28,suicide car bombings,29,2,80,, Somalia,Mogadishu,Al-Shabaab
2885,2019,2,28,shooting,29,2,80,, Somalia,Mogadishu,Al-Shabaab
2886,2019,2,28,grenade attack,29,2,80,, Somalia,Mogadishu,Al-Shabaab
2887,2019,3,9,shooting,15,,5,, México,Salamanca,Jalisco New Generation Cartel
2888,2019,3,13,bombing,8,,40,, Somalia,Bay Region,Al-Shabaab
2889,2019,3,15,mass shooting,51,,49,, New Zealand,Christchurch,Brenton Harrison Tarrant
2890,2019,3,15,suicide bombings,6,3,1+,, Syria,Al-Baghuz Fawqani,Islamic State
2891,2019,3,17,stabbing,2,,1,, West Bank,Ariel,Palestinian nationalist
2892,2019,3,17,shooting,2,,1,, West Bank,Ariel,Palestinian nationalist
2893,2019,3,18,shooting,4,,6,, Netherlands,Utrecht,Gökmen Tanis
2894,2019,3,23,suicide car bombing,15,5,20,, Somalia,Mogadishu,Al-Shabaab
2895,2019,3,23,shooting,15,5,20,, Somalia,Mogadishu,Al-Shabaab
2896,2019,3,23,shooting,160,,0,, Mali,Mopti Region,Dozo Dogon Militants
2897,2019,3,23,machete attack,160,,0,, Mali,Mopti Region,Dozo Dogon Militants
2898,2019,3,23,arson,160,,0,, Mali,Mopti Region,Dozo Dogon Militants
2899,2019,3,24,arson,0,,0,, United States of America,Escondido,John T. Earnest
2900,2019,3,28,car bombing,15,,20,, Somalia,Mogadishu,Al-Shabaab (suspected)
2901,2019,4,2 ,arson,0,,0,, United States of America,Opelousas,Holden Matthews
2902,2019,4,9,suicide bombing,7,1,26,, Egypt,Sheikh Zuweid,Islamic State
2903,2019,4,12,suicide bombing,20,1,48,, Pakistan,Quetta,Lashkar-e-Jhangvi, Islamic State[11][12]
2904,2019,4,18,shooting,14,,0,, Pakistan,Makran Coastal Highway,Baloch nationalists
2905,2019,4,19,shooting,14,,2,, México,Minatitlán,Cártel de Jalisco Nueva Generación or Los Zetas
2906,2019,4,21,suicide bombings,259,,500+,, Sri Lanka,Colombo,Islamic State, National Thowheeth Jama'ath[24][25]
2907,2019,4,21,shooting,0,4,3,, Saudi Arabia,Al Zulfi,Islamic State
2908,2019,4,21,bombing,0,4,3,, Saudi Arabia,Al Zulfi,Islamic State
2909,2019,4,26,shooting,1,15,2,, Sri Lanka,Kalmunai,Islamic State (claimed), National Thowheeth Jama'ath
2910,2019,4,26,bombing,1,15,2,, Sri Lanka,Kalmunai,Islamic State (claimed), National Thowheeth Jama'ath
2911,2019,4,27,shooting,1,,3,, United States,Poway,John T. Earnest
2912,2019,4,27,kindapping,0,,1 Kidnapped,, Cameroon,Kumbo,Ambazonian Fighters
2913,2019,5,1,bombing,16,,Unknown,, India,Gadchiroli,Naxalite
2914,2019,5,3,rocket attacks,19,10,270,,Southern Israel,Southern Israel,Hamas, Palestinian Islamic Jihad, National Resistance Brigades, Tawhid al-Jihad, and Israel Defense Forces
2915,2019,5,8,suicide bombing,13,1,24,, Pakistan,Lahore,Jamaat-ul-Ahrar
2916,2019,5,11,shooting,5,3,6[13],, Pakistan,Gwadar,Balochistan Liberation Army
2917,2019,5,24,bombing,3,,20,, Afghanistan,Kabul,Taliban or Islamic State (suspected)
2918,2019,5,24,bombing,0,,13,, France,Lyon,Islamic State
2919,2019,5,26,bombing,4,,7,, Nepal,Kathmandu,Communist Party (suspected)
2920,2019,6,2,car bombing,22,,45,, Syria,Azaz,Islamic State
2921,2019,6,2,shooting,1,,0,, Germany,Kassel,Combat 18
2922,2019,6,2,assassination,1,,0,, Germany,Kassel,Combat 18
2923,2019,6,3,bombing,4,1,0,, Lebanon,Tripoli,Islamic State
2924,2019,6,3,shooting,4,1,0,, Lebanon,Tripoli,Islamic State
2925,2019,6,3,shooting,118,,650+,, Sudan,Khartoum,TMC security forces, RSF
2926,2019,6,3,melee attack,118,,650+,, Sudan,Khartoum,TMC security forces, RSF
2927,2019,6,3,stabbing,118,,650+,, Sudan,Khartoum,TMC security forces, RSF
2928,2019,6,3,vehicular attack,118,,650+,, Sudan,Khartoum,TMC security forces, RSF
2929,2019,6,10,shooting,35,,Unknown,, Mali,Mopti Region,Fulani militia or jihadists (suspected)
2930,2019,6,10,shooting,240+,,Unknown,, Democratic Republic of the Congo,Ituri Province,Lendu and Hema militias
2931,2019,6,10,attacks,240+,,Unknown,, Democratic Republic of the Congo,Ituri Province,Lendu and Hema militias
2932,2019,6,10,massacres,240+,,Unknown,, Democratic Republic of the Congo,Ituri Province,Lendu and Hema militias
2933,2019,6,12,rocket attack,0,,26,, Saudi Arabia,Abha,Houthi movement
2934,2019,6,12,shooting,6,1,3,, India,Anantnag,Jaish-e-Mohammad
2935,2019,6,16,suicide bombings,30,3,40+,, Nigeria,Konduga,Boko Haram
2936,2019,6,17,shooting,0,1,1,, United States of America,Dallas,Bryan Isaack Clyde
2937,2019,6,21,suicide bombing,10,1,30,, Iraq,Baghdad,Islamic State (suspected)
2938,2019,6,22,shooting,13+,,0,, Ethiopia,Bahir Dar and Addis Ababa,Amhara militias
2939,2019,6,22,assassinations,13+,,0,, Ethiopia,Bahir Dar and Addis Ababa,Amhara militias
2940,2019,6,28,suicide bombings,6,2,22,, Philippines,Indanan,Islamic State (claimed) Abu Sayyaf (suspected)
2941,2019,6,30,suicide car bombings,53,4,Unknown,, Afghanistan,Maruf District,Taliban
2942,2019,7,1,car bombing,40,5,100+,, Afghanistan,Kabul,Taliban
2943,2019,7,1,shooting,40,5,100+,, Afghanistan,Kabul,Taliban
2944,2019,7,5,car bombing,3,,0,, Turkey,Reyhanlı,Grey Wolves (organization) (suspected)
2945,2019,7,12,suicide car bombing,26,4,56,, Somalia,Kismayo,Al-Shabaab
2946,2019,7,12,shooting,26,4,56,, Somalia,Kismayo,Al-Shabaab
2947,2019,7,19,bombing,8,,33,, Afghanistan,Kabul,Unknown
2948,2019,7,24,suicide bombing,7,1,9,, Somalia,Mogadishu,Al-Shabaab
2949,2019,7,24,bombings,15,,45,, Afghanistan,Kabul,Islamic State (suspected)
2950,2019,7,27,shooting,65,,10,, Nigeria,Nganzai,Boko Haram
2951,2019,7,28,shooting,3,1,17,, United States,Gilroy,Santino William Legan
2952,2019,7,31,bombing,35,,27,, Afghanistan,Farah,Taliban
2953,2019,8,3,mass shooting,23,,23,, United States,El Paso,Patrick Crusius
2954,2019,8,4,bombing,20,1,49,, Egypt,Cairo,Hasm Movement (suspected)
2955,2019,8,7,stabbing,1,,0,, West Bank,Migdal Oz,Hamas
2956,2019,8,7,suicide bombing,15,1,140+,, Afghanistan,Kabul,Taliban
2957,2019,8,10,shooting,1,,1,1, Norway,Bærum,Philip Manshaus
2958,2019,8,17,suicide bombing,92,1,142,, Afghanistan,Kabul,Islamic State
2959,2019,8,19,bombing,0,,0,, United Kingdom,Newtownbutler,New IRA (suspected)
2960,2019,8,23,bombing,1,,2,, West Bank,Dolev,PFLP
2961,2019,9,8,bombing,29,,6,, Burkina Faso,Sanmatenga Province,Unknown
2962,2019,9,8,shooting,29,,6,, Burkina Faso,Sanmatenga Province,Unknown
2963,2019,9,15,bombing,12,,13,, Syria,Al-Rai,Unknown
2964,2019,9,17,suicide bombing,26,1,42,, Afghanistan,Charikar,Taliban
2965,2019,9,17,suicide bombing,22,1,38,, Afghanistan,Kabul,Taliban
2966,2019,9,19,suicide truck bombing,39,1,140+,, Afghanistan,Qalati Ghilji,Taliban
2967,2019,9,20,bombing,12,,5,, Iraq,Karbala,Islamic State
2968,2019,10,3,stabbing,4,1,2,, France,Paris,Mickaël Harpon
2969,2019,10,4,shooting,20,,Unknown,, Burkina Faso,Arbinda Department,Al-Qaeda in the Islamic Maghreb (suspected)
2970,2019,10,7,suicide bombing,14,1,37,, Afghanistan,Jalalabad,Taliban or Islamic State (suspected)
2971,2019,10,9,shooting,2,,2,1, Germany,Halle and Landsberg,Stephan Balliet
2972,2019,10,9,bombing,2,,2,1, Germany,Halle and Landsberg,Stephan Balliet
2973,2019,10,10,stabbing,0,,4,, Indonesia,Banten Province,Islamic State/Jamaah Ansharut Daulah
2974,2019,10,11,shooting,16,,2,, Burkina Faso,Oudalan Province,Jama'at Nasr al-Islam wal Muslimin (suspected)
2975,2019,10,18,bombings,73,,36,, Afghanistan,Nangarhar Province,Islamic State (suspected)
2976,2019,10,28,shooting,16,,0,, Burkina Faso,Pobe-Mengao Department,Islamists (suspected)
2977,2019,10,29,massacre,7,,1,, India,Kulgam district,Hizbul Mujahideen
2978,2019,11,1,shooting,54,,3,, Mali,Ménaka Region,Islamic State
2979,2019,11,2,car bomb,13,,30+,, Syria,Tell Abyad,PKK (suspected)
2980,2019,11,6,ambush,37+,,64,, Burkina Faso,Fada N'gourma,Islamic State (suspected)
2981,2019,11,6,bombing,37+,,64,, Burkina Faso,Fada N'gourma,Islamic State (suspected)
2982,2019,11,6,shooting,37+,,64,, Burkina Faso,Fada N'gourma,Islamic State (suspected)
2983,2019,11,6,shooting,15,,5,, Thailand,Yala Province,Patani United Liberation Organisation (suspected)
2984,2019,11,10,car bomb,8,,26,, Syria,Tell Abyad,PKK (suspected)
2985,2019,11,11,car bombings,6,,21,, Syria,Qamishli,Islamic State of Iraq and the Levant
2986,2019,11,11,stabbing,0,,3,, Saudi Arabia,Riyadh
2987,2019,11,13,suicide car bombing,12,1,20+,, Afghanistan,Kabul,Taliban or Islamic State (suspected)
2988,2019,11,13,suicide bombing,0,1,6,, Indonesia,Medan,Jamaah Ansharut Daulah
2989,2019,11,16,car bombings,19,,50,, Syria,Al-Bab,PKK (suspected)
2990,2019,11,18,shooting,43,17,29,, Mali,Gao Region,Islamic State
2991,2019,11,18,ambush,43,17,29,, Mali,Gao Region,Islamic State
2992,2019,11,23,car bomb,10+,,25,, Syria,Tell Abyad,PKK (suspected)
2993,2019,11,26,car bomb,17,,20,, Syria,Tell Halaf,PKK (suspected)
2994,2019,11,26,bombings,6,,17,, Iraq,Baghdad,Unknown
2995,2019,11,29,stabbing,2,1,3,, United Kingdom,London,Islamic State (claimed)
2996,2019,12,1,shooting,14,,Several,, Burkina Faso,Est Region,Jama'at Nasr al-Islam wal Muslimin (suspected)
2997,2019,12,4,ambush,6,,0,, Afghanistan,Jalalabad,Islamic State (suspected)
2998,2019,12,4,shooting,6,,0,, Afghanistan,Jalalabad,Islamic State (suspected)
2999,2019,12,6,shooting,3,1,8,, United States,Pensacola,AQAP
3000,2019,12,6,ambush,11,,4,, Kenya,Wajir County,Al-Shabaab
3001,2019,12,6,shooting,11,,4,, Kenya,Wajir County,Al-Shabaab
3002,2019,12,10,shooting,4,2,3,, United States,Jersey City,Black Hebrew Israelite movement
3003,2019,12,11,suicide car bombing,2,1+,80,, Afghanistan,Bagram Airfield,Taliban
3004,2019,12,11,car bombing,2,1+,80,, Afghanistan,Bagram Airfield,Taliban
3005,2019,12,11,shooting,2,1+,80,, Afghanistan,Bagram Airfield,Taliban
3006,2019,12,11,shooting,71,?,12,, Niger,Inates,ISWAP
3007,2019,12,11,bombing,71,?,12,, Niger,Inates,ISWAP
3008,2019,12,11,mortar attack,71,?,12,, Niger,Inates,ISWAP
3009,2019,12,15,stabbing,22,,Several,, Democratic Republic of the Congo,Beni,Allied Democratic Forces
3010,2019,12,24,mass shooting,42,80,Several,, Burkina Faso,Arbinda,ISWAP
3011,2019,12,28,suicide truck bombing,84,1,150+,, Somalia,Mogadishu,Al-Shabaab
3012,2019,12,28,stabbing,1,,4,, United States,Monsey,Grafton E. Thomas
3013,2020,1,3,stabbing,1,1,2,, France,Villejuif,Salafist (suspected)
3014,2020,1,6,bombing,38,,35+,, Nigeria,Gamboru,Boko Haram or ISWAP (suspected)
3015,2020,1,9,mass shooting,89,77,6,, Niger,Filingue Department,Islamic State West Africa Province
3016,2020,1,10,suicide bombing,15,1,19,, Pakistan,Quetta,Islamic State - Khorasan Province
3017,2020,1,18,drone and missile attack,116,,148,, Yemen,Ma'rib,Houthis (suspected)
3018,2020,1,18,suicide car bombing,4,1,20,, Somalia,Afgooye,Al-Shabaab
3019,2020,1,31,attempted bombing,0,,0,, United Kingdom,Lurgan,CIRA (suspected)
3020,2020,2,2,stabbing,0,1,3,, United Kingdom,London,Islamic State
3021,2020,2,3,stabbing,0,,1,1, France,Metz,Islamic State
3022,2020,2,4,stabbing,0,,3,, Maldives,Hulhumale,Islamic State (suspected)
3023,2020,2,6,vehicle-ramming attack,0,,12,, Israel,Jerusalem,Palestinian nationalist
3024,2020,2,9,arson,30,,0,, Nigeria,Borno State,Boko Haram
3025,2020,2,9,kidnapping,30,,0,, Nigeria,Borno State,Boko Haram
3026,2020,2,11,suicide bombing,6,1,12,, Afghanistan,Kabul,Islamists (suspected)
3027,2020,2,16,shooting,24,,18,, Burkina Faso,Yagha Province,Jama'at Nasr al-Islam wal Muslimin (suspected)
3028,2020,2,17,suicide bombing,10,1,35,, Pakistan,Quetta,Islamists (suspected)
3029,2020,2,19,suicide bombing,12,,1,, Somalia,Mogadishu,Al-Shabaab (suspected)
3030,2020,2,19,shooting,12,,1,, Somalia,Mogadishu,Al-Shabaab (suspected)
3031,2020,2,19,shootings,10,1,5,, Germany,Hanau,Right-wing extremist
3032,2020,2,21,melee attack,1,,0,, Canada,Toronto,Saad Akhtar
3033,2020,2,23,bombing,0,,29,, Ethiopia,Addis Ababa,Oromo Liberation Front (suspected)
3034,2020,2,24,stabbing,1,,2,, Canada,Toronto,Incel
3035,2020,3,6,mass shooting,32,2,82,, Afghanistan,Kabul,IS-KP
3036,2020,3,6,missile attack,32,2,82,, Afghanistan,Kabul,IS-KP
3037,2020,3,11,rocket attacks,3,,21,, Iraq,Taji,Kata'ib Hezbollah (suspected)
3038,2020,3,23,ambush,92,,Several,, Chad,Lac Region,Boko Haram
3039,2020,3,23,ambush,70+,,Several,, Nigeria,Borno State,Boko Haram
3040,2020,3,25,suicide bombings,25,3,9,, Afghanistan,Kabul,IS-KP
3041,2020,3,25,mass shooting,25,3,9,, Afghanistan,Kabul,IS-KP
3042,2020,3,25,hostage taking,25,3,9,, Afghanistan,Kabul,IS-KP
3043,2020,3,26,hostage-taking,1,,2,, Mali,Tombouctou Region,Unknown
3044,2020,3,26,ambush,1,,2,, Mali,Tombouctou Region,Unknown
3045,2020,4,4,stabbing,2,,5,, France,Romans-sur-Isère,Abdallah Ahmed-Osman
3046,2020,4,5,suicide bombing,7,2,0,, Cameroon,Amchide,Boko Haram (suspected)
3047,2020,4,6,shooting,20,,0,, Mali,Bamba,JNIM
3048,2020,4,7,shooting,52,,0,, Mozambique,Muidumbe District,Islamic State's Central African Province (suspected)
3049,2020,4,7,beheading,52,,0,, Mozambique,Muidumbe District,Islamic State's Central African Province (suspected)
3050,2020,4,17,shooting,11,,14,, Philippines,Sulu,Abu Sayyaf (suspected)
3051,2020,4,21,shooting,1,,0,, Myanmar,Rakhine State,Rakhine Nationalists (suspected)
3052,2020,4,24,shooting,17,,0,, Democratic Republic of the Congo,Virunga National Park,Democratic Forces for the Liberation of Rwanda (suspected)
3053,2020,4,24,shooting,0,,0,, Myanmar,Shan State,Shan State Army - North (suspected)
3054,2020,4,27,vehicle ramming,0,,2,, France,Colombes,Islamic State
3055,2020,4,28,suicide bombing,53,1,50+,, Syria,Afrin,YPG (suspected)
3056,2020,4,29,suicide bombing,3,1,15,, Afghanistan,Char Asiab District,Fidai Mahaz (suspected)
3057,2020,5,1,bombing,10,,Unknown,, Egypt,Bir al-Abd,Islamic State – Sinai Province
3058,2020,5,1,gunfight,13,2,17,, Afghanistan,Zari District,Taliban
